v1,date_elec,mtr_number,conload,imp,date_md,date,tavg,tmin,tmax,prcp,wdir,wspd,wpgt,pres,_merge,date2
3470,2021-08-03,USS 0004949,192,2.5799999,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3471,2021-08-03,USS 0004966,192,1.9299999,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3472,2021-08-03,USS 0005019,288,3.01,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3473,2021-08-03,USS 0008953,288,4.9699998,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3474,2021-08-03,USS 0008983,288,5.6599998,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3475,2021-08-03,USS 0009044,288,5.7199998,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3476,2021-08-03,USS 0009063,288,2.97,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3477,2021-08-03,USS 0009067,288,3.0599999,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3478,2021-08-03,USS 0009070,288,1.3,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3479,2021-08-03,USS 0009072,288,2.1600001,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3480,2021-08-03,USS 0009073,288,2.6900001,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3481,2021-08-03,USS 0009074,288,2.71,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3482,2021-08-03,USS 0009075,288,2.27,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3483,2021-08-03,USS 0009076,288,2.8199999,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3484,2021-08-03,USS 0015695,288,1.26,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3485,2021-08-03,USS 0017113,96,1.36,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3486,2021-08-03,USS 0017137,384,0,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3487,2021-08-03,USS 0017138,288,1.86,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3488,2021-08-03,USS 0020686,96,.52999997,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3489,2021-08-03,USS 0020707,384,16.01,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3490,2021-08-03,UST 0000711,624,10.24,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3491,2021-08-03,UST 0000712,624,10.06,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3492,2021-08-03,UST 0000713,624,9.2200003,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3493,2021-08-03,UST 0002019,624,8.9700003,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3494,2021-08-03,UST 0002020,624,8.8199997,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3495,2021-08-03,UST 0002021,NA,161.3,2021-08-03,03-08-2021,27.9,25.700001,31,.80000001,243,11.9,,1003.2,Matched (3),03aug2021
3496,2021-08-04,USS 0004903,192,5.0700002,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3497,2021-08-04,USS 0004927,192,3.53,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3498,2021-08-04,USS 0004949,192,3.27,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3499,2021-08-04,USS 0004966,192,2.04,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3500,2021-08-04,USS 0005019,288,4.1100001,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3501,2021-08-04,USS 0008953,288,4.73,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3502,2021-08-04,USS 0008983,288,5.9299998,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3503,2021-08-04,USS 0009044,288,3.76,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3504,2021-08-04,USS 0009063,288,3.3099999,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3505,2021-08-04,USS 0009067,288,3.3399999,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3506,2021-08-04,USS 0009070,288,1.51,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3507,2021-08-04,USS 0009072,288,2.1600001,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3508,2021-08-04,USS 0009073,288,2.6600001,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3509,2021-08-04,USS 0009074,288,2.6900001,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3510,2021-08-04,USS 0009075,288,2.26,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3511,2021-08-04,USS 0009076,288,2.79,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3512,2021-08-04,USS 0015695,288,1.39,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3513,2021-08-04,USS 0017113,96,1.52,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3514,2021-08-04,USS 0017137,384,0,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3515,2021-08-04,USS 0017138,288,2.6600001,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3516,2021-08-04,USS 0020686,96,.60000002,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3517,2021-08-04,USS 0020707,384,16.35,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3518,2021-08-04,UST 0000711,624,10.18,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3519,2021-08-04,UST 0000712,624,9.9200001,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3520,2021-08-04,UST 0000713,624,9.1999998,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3521,2021-08-04,UST 0002019,624,8.8400002,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3522,2021-08-04,UST 0002020,624,8.71,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3523,2021-08-04,UST 0002021,NA,131.87,2021-08-04,04-08-2021,29,26,32,.80000001,253,10.8,,1003,Matched (3),04aug2021
3524,2021-08-05,USS 0004903,192,4.9899998,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3525,2021-08-05,USS 0004927,192,2.8699999,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3526,2021-08-05,USS 0004949,192,2.8800001,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3527,2021-08-05,USS 0004966,192,2.1900001,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3528,2021-08-05,USS 0005019,288,3.3800001,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3529,2021-08-05,USS 0008953,288,4.0799999,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3530,2021-08-05,USS 0008983,288,5.5900002,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3531,2021-08-05,USS 0009044,288,4.5999999,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3532,2021-08-05,USS 0009063,288,5.77,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3533,2021-08-05,USS 0009067,288,2.96,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3534,2021-08-05,USS 0009070,288,1.55,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3535,2021-08-05,USS 0009072,288,2.1300001,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3536,2021-08-05,USS 0009073,288,2.6300001,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3537,2021-08-05,USS 0009074,288,2.6600001,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3538,2021-08-05,USS 0009075,288,2.24,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3539,2021-08-05,USS 0009076,288,2.72,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3540,2021-08-05,USS 0015695,288,1.8,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3541,2021-08-05,USS 0017113,96,1.34,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3542,2021-08-05,USS 0017137,384,0,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3543,2021-08-05,USS 0017138,288,2,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3544,2021-08-05,USS 0020686,96,.66000003,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3545,2021-08-05,USS 0020707,384,16.98,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3546,2021-08-05,UST 0000711,624,10.08,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3547,2021-08-05,UST 0000712,624,9.9499998,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3548,2021-08-05,UST 0000713,624,9,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3549,2021-08-05,UST 0002019,624,8.8500004,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3550,2021-08-05,UST 0002020,624,8.7299995,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3551,2021-08-05,UST 0002021,NA,146.48,2021-08-05,05-08-2021,29.799999,25.700001,33,0,242,10.3,,1002.2,Matched (3),05aug2021
3552,2021-08-06,USS 0004903,192,4.2800002,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3553,2021-08-06,USS 0004927,192,2.6400001,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3554,2021-08-06,USS 0004949,192,3.9300001,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3555,2021-08-06,USS 0004966,192,2.46,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3556,2021-08-06,USS 0005019,288,1.5700001,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3557,2021-08-06,USS 0008953,288,5.3899999,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3558,2021-08-06,USS 0008983,288,5.7399998,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3559,2021-08-06,USS 0009044,288,4.0300002,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3560,2021-08-06,USS 0009063,288,2.99,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3561,2021-08-06,USS 0009067,288,3.27,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3562,2021-08-06,USS 0009070,288,1.78,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3563,2021-08-06,USS 0009072,288,2.1300001,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3564,2021-08-06,USS 0009073,288,2.71,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3565,2021-08-06,USS 0009074,288,2.72,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3566,2021-08-06,USS 0009075,288,2.28,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3567,2021-08-06,USS 0009076,288,2.73,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3568,2021-08-06,USS 0015695,288,1.53,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3569,2021-08-06,USS 0017113,96,1.6900001,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3570,2021-08-06,USS 0017137,384,0,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3571,2021-08-06,USS 0017138,288,2.8199999,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3572,2021-08-06,USS 0020686,96,.64999998,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3573,2021-08-06,USS 0020707,384,17.940001,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3574,2021-08-06,UST 0000711,624,10.38,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3575,2021-08-06,UST 0000712,624,9.8199997,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3576,2021-08-06,UST 0000713,624,8.9799995,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3577,2021-08-06,UST 0002019,624,8.7200003,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3578,2021-08-06,UST 0002020,624,8.54,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3579,2021-08-06,UST 0002021,NA,148.22,2021-08-06,06-08-2021,30.299999,27,34,,238,9.8000002,,1002,Matched (3),06aug2021
3580,2021-08-07,USS 0004903,192,4.6300001,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3581,2021-08-07,USS 0004927,192,4.1900001,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3582,2021-08-07,USS 0004949,192,3.48,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3583,2021-08-07,USS 0004966,192,2.76,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3584,2021-08-07,USS 0005019,288,7.1700001,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3585,2021-08-07,USS 0008953,288,6.0799999,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3586,2021-08-07,USS 0008983,288,4.8600001,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3587,2021-08-07,USS 0009044,288,3.6900001,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3588,2021-08-07,USS 0009063,288,2.9400001,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3589,2021-08-07,USS 0009067,288,2.53,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3590,2021-08-07,USS 0009070,288,1.63,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3591,2021-08-07,USS 0009072,288,2.1199999,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3592,2021-08-07,USS 0009073,288,2.6199999,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3593,2021-08-07,USS 0009074,288,2.6600001,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3594,2021-08-07,USS 0009075,288,2.24,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3595,2021-08-07,USS 0009076,288,2.6900001,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3596,2021-08-07,USS 0015695,288,1.51,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3597,2021-08-07,USS 0017113,96,1.34,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3598,2021-08-07,USS 0017137,384,0,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3599,2021-08-07,USS 0017138,288,1.1,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3600,2021-08-07,USS 0020686,96,.66000003,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3601,2021-08-07,USS 0020707,384,16.030001,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3602,2021-08-07,UST 0000711,624,10.47,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3603,2021-08-07,UST 0000712,624,9.8000002,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3604,2021-08-07,UST 0000713,624,9.0100002,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3605,2021-08-07,UST 0002019,624,8.6700001,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3606,2021-08-07,UST 0002020,624,8.6000004,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3607,2021-08-07,UST 0002021,NA,150.37,2021-08-07,07-08-2021,30.5,27,34.599998,,230,8.6000004,,1003.3,Matched (3),07aug2021
3608,2021-08-08,USS 0004903,192,5.1700001,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3609,2021-08-08,USS 0004927,192,4.46,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3610,2021-08-08,USS 0004949,192,5.6799998,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3611,2021-08-08,USS 0004966,192,2.52,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3612,2021-08-08,USS 0005019,288,4.48,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3613,2021-08-08,USS 0008953,288,4.8299999,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3614,2021-08-08,USS 0008983,288,2.48,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3615,2021-08-08,USS 0009044,288,5.0300002,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3616,2021-08-08,USS 0009063,288,3.05,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3617,2021-08-08,USS 0009067,288,1.34,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3618,2021-08-08,USS 0009070,288,1.25,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3619,2021-08-08,USS 0009072,288,2.1300001,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3620,2021-08-08,USS 0009073,288,2.6099999,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3621,2021-08-08,USS 0009074,288,2.6600001,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3622,2021-08-08,USS 0009075,288,2.25,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3623,2021-08-08,USS 0009076,288,2.6900001,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3624,2021-08-08,USS 0015695,288,1.45,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3625,2021-08-08,USS 0017113,96,.029999999,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3626,2021-08-08,USS 0017137,384,0,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3627,2021-08-08,USS 0017138,288,1.77,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3628,2021-08-08,USS 0020686,96,.47,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3629,2021-08-08,USS 0020707,384,16.52,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3630,2021-08-08,UST 0000711,624,13.77,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3631,2021-08-08,UST 0000712,624,9.9799995,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3632,2021-08-08,UST 0000713,624,8.9700003,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3633,2021-08-08,UST 0002019,624,8.6499996,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3634,2021-08-08,UST 0002020,624,8.7200003,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3635,2021-08-08,UST 0002021,NA,152.49001,2021-08-08,08-08-2021,30.9,28,35.200001,,245,10.2,,1004.7,Matched (3),08aug2021
3636,2021-08-09,USS 0004903,192,5.1700001,2021-08-09,09-08-2021,30.700001,28,36,,241,11.6,,1005.8,Matched (3),09aug2021
3637,2021-08-09,USS 0004927,192,5.02,2021-08-09,09-08-2021,30.700001,28,36,,241,11.6,,1005.8,Matched (3),09aug2021
3638,2021-08-09,USS 0004949,192,6.3000002,2021-08-09,09-08-2021,30.700001,28,36,,241,11.6,,1005.8,Matched (3),09aug2021
3639,2021-08-09,USS 0004966,192,3.0899999,2021-08-09,09-08-2021,30.700001,28,36,,241,11.6,,1005.8,Matched (3),09aug2021
3640,2021-08-09,USS 0005019,288,4.1900001,2021-08-09,09-08-2021,30.700001,28,36,,241,11.6,,1005.8,Matched (3),09aug2021
3641,2021-08-09,USS 0008953,288,3.77,2021-08-09,09-08-2021,30.700001,28,36,,241,11.6,,1005.8,Matched (3),09aug2021
3642,2021-08-09,USS 0008983,288,5.52,2021-08-09,09-08-2021,30.700001,28,36,,241,11.6,,1005.8,Matched (3),09aug2021
3643,2021-08-09,USS 0009044,288,4.0599999,2021-08-09,09-08-2021,30.700001,28,36,,241,11.6,,1005.8,Matched (3),09aug2021
3644,2021-08-09,USS 0009063,288,2.9200001,2021-08-09,09-08-2021,30.700001,28,36,,241,11.6,,1005.8,Matched (3),09aug2021
3645,2021-08-09,USS 0009067,288,2.0799999,2021-08-09,09-08-2021,30.700001,28,36,,241,11.6,,1005.8,Matched (3),09aug2021
3646,2021-08-09,USS 0009070,288,1.47,2021-08-09,09-08-2021,30.700001,28,36,,241,11.6,,1005.8,Matched (3),09aug2021
3647,2021-08-09,USS 0009072,288,2.0599999,2021-08-09,09-08-2021,30.700001,28,36,,241,11.6,,1005.8,Matched (3),09aug2021
3648,2021-08-09,USS 0009073,288,2.3,2021-08-09,09-08-2021,30.700001,28,36,,241,11.6,,1005.8,Matched (3),09aug2021
3649,2021-08-09,USS 0009074,288,2.6300001,2021-08-09,09-08-2021,30.700001,28,36,,241,11.6,,1005.8,Matched (3),09aug2021
3650,2021-08-09,USS 0009075,288,2.22,2021-08-09,09-08-2021,30.700001,28,36,,241,11.6,,1005.8,Matched (3),09aug2021
3651,2021-08-09,USS 0009076,288,2.7,2021-08-09,09-08-2021,30.700001,28,36,,241,11.6,,1005.8,Matched (3),09aug2021
3652,2021-08-09,USS 0015695,288,1.52,2021-08-09,09-08-2021,30.700001,28,36,,241,11.6,,1005.8,Matched (3),09aug2021
