DTR,PT_TENEMENT_NUMBER,PROPERTY_TYPE,USAGE_CODE,BUILDING_TYPE,COUNT_OF_FLOOR,CONST_YR,AREA,ADDRESS,Meter No.,Account No. ,Latitude,Longittude
Devraj Residency,02345902590001A,RESIDENTIAL,4,FLAT,1,2013,67.03,"D/402 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345902610001S,RESIDENTIAL,4,FLAT,1,2013,67.03,"D/403 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345902630001G,RESIDENTIAL,4,FLAT,1,2013,67.03,"D/404 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345902650001R,RESIDENTIAL,4,FLAT,1,2013,67.03,"D/405 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345902670001F,RESIDENTIAL,4,FLAT,1,2013,67.03,"D/406 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345902690001Q,RESIDENTIAL,4,FLAT,1,2013,67.03,"D/501 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345902710001L,RESIDENTIAL,4,FLAT,1,2013,67.03,"D/502 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,023459027300019,RESIDENTIAL,4,FLAT,1,2013,67.03,"D/503 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345902750001K,RESIDENTIAL,4,FLAT,1,2013,67.03,"D/504 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345902770001V,RESIDENTIAL,4,FLAT,1,2013,67.03,"D/505 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345902790001J,RESIDENTIAL,4,FLAT,1,2013,67.03,"D/506 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345902810001E,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/101 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345902830001P,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/102 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345902830002N,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2013,9,"E/102 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345902850001D,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/103 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345902870001O,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/104 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345902890001C,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/105 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345902910001U,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/106 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345902930001I,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/201 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345902950001T,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/202 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345902970001H,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/203 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345902990001S,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/204 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903010001G,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/205 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382345",,,23.051355,72.6580247
Devraj Residency,02345903010002E,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2013,0,"E/205 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382345",,,23.051355,72.6580247
Devraj Residency,02345903030001R,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/206 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903050001F,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/301 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903070001Q,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/302 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903090001E,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/303 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,023459031100019,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/304 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345903130001K,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/305 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903150001V,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/306 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903170001J,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/401 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903190001U,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/402 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903210001P,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/403 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903230001D,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/404 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345903250001O,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/405 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903270001C,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/406 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903290001N,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/501 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345903310001I,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/502 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345903330001T,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/503 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345903350001H,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/504 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903370001S,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/505 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903390001G,RESIDENTIAL,4,FLAT,1,2013,67.03,"E/506 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903410001B,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/101 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345903430001M,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/102 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345903450001A,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/103 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903470001L,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/104 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,023459034900019,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/105 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903510001R,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/106 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903530001F,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/107 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903550001Q,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/108 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903570001E,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/201 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903590001P,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/202 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903610001K,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/203 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903630001V,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/204 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903650001J,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/205 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903670001U,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/206 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903690001I,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/207 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345903710001D,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/208 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903730001O,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/301 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903750001C,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/302 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345903770001N,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/303 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903790001B,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/304 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345903810001T,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/305 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345903830001H,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/306 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903850001S,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/307 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903870001G,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/308 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903890001R,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/401 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345903910001M,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/402 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345903930001A,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/403 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903950001L,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/404 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,023459039700019,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/405 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345903990001K,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/406 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345904010001V,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/407 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904030001J,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/408 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904050001U,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/501 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904070001I,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/502 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345904090001T,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/503 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345904110001O,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/504 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904130001C,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/505 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345904150001N,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/506 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345904170001B,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/507 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904190001M,RESIDENTIAL,4,FLAT,1,2013,61.18,"F/508 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345904210001H,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/101 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904230001S,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/102 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904250001G,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/103 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904270001R,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/104 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904290001F,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/105 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904310001A,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/106 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904330001L,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/107 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,023459043500019,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/108 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904370001K,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/201 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904390001V,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/202 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904410001Q,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/203 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345904430001E,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/204 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904450001P,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/205 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345904470001D,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/206 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904490001O,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/207 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904510001J,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/208 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345904530001U,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/301 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904550001I,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/302 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904570001T,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/303 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345904590001H,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/304 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904610001C,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/305 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345904630001N,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/306 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345904650001B,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/307 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345904670001M,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/308 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904690001A,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/401 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904710001S,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/402 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
