v1,date_elec,mtr_number,conload,imp,date_md,date,tavg,tmin,tmax,prcp,wdir,wspd,wpgt,pres,_merge
1347,2021-05-19,USS 0004966,192,1.26,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1348,2021-05-19,USS 0005019,288,1.21,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1349,2021-05-19,USS 0008953,288,3.8,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1350,2021-05-19,USS 0008983,288,3.3099999,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1351,2021-05-19,USS 0009044,288,3.96,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1352,2021-05-19,USS 0009063,288,2.6700001,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1353,2021-05-19,USS 0009067,288,1.05,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1354,2021-05-19,USS 0009070,288,.76999998,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1355,2021-05-19,USS 0009072,288,2.52,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1356,2021-05-19,USS 0009073,288,2.6500001,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1357,2021-05-19,USS 0009074,288,2.8800001,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1358,2021-05-19,USS 0009075,288,3.21,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1359,2021-05-19,USS 0009076,288,2.22,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1360,2021-05-19,USS 0015695,288,.97000003,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1361,2021-05-19,USS 0017113,96,1.02,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1362,2021-05-19,USS 0017137,384,0,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1363,2021-05-19,USS 0017138,288,0,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1364,2021-05-19,USS 0020686,96,0,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1365,2021-05-19,USS 0020707,8,.30000001,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1366,2021-05-19,UST 0000711,624,10.55,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1367,2021-05-19,UST 0000712,624,9.8999996,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1368,2021-05-19,UST 0000713,624,9.1899996,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1369,2021-05-19,UST 0002019,624,9.3299999,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1370,2021-05-19,UST 0002020,624,7.5,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1371,2021-05-19,UST 0002021,NA,202.96001,2021-05-19,19-05-2021,27.700001,22.200001,34,114,291,12.9,,1001,Matched (3)
1372,2021-05-20,USS 0004903,192,2.1700001,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1373,2021-05-20,USS 0004927,192,8.25,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1374,2021-05-20,USS 0004949,192,4.8000002,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1375,2021-05-20,USS 0004966,192,1.36,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1376,2021-05-20,USS 0005019,288,2.8800001,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1377,2021-05-20,USS 0008953,288,4.9400001,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1378,2021-05-20,USS 0008983,288,5.54,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1379,2021-05-20,USS 0009044,288,4.21,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1380,2021-05-20,USS 0009063,288,3.0599999,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1381,2021-05-20,USS 0009067,288,.63,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1382,2021-05-20,USS 0009070,288,1.01,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1383,2021-05-20,USS 0009072,288,2.51,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1384,2021-05-20,USS 0009073,288,2.6199999,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1385,2021-05-20,USS 0009074,288,2.6300001,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1386,2021-05-20,USS 0009075,288,3.28,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1387,2021-05-20,USS 0009076,288,2.2,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1388,2021-05-20,USS 0015695,288,1.23,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1389,2021-05-20,USS 0017113,96,2.4300001,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1390,2021-05-20,USS 0017137,384,0,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1391,2021-05-20,USS 0017138,288,0,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1392,2021-05-20,USS 0020686,96,0,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1393,2021-05-20,UST 0000711,624,9.6800003,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1394,2021-05-20,UST 0000712,624,9.6999998,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1395,2021-05-20,UST 0000713,624,8.9899998,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1396,2021-05-20,UST 0002019,624,9.1300001,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1397,2021-05-20,UST 0002020,624,5.8800001,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1398,2021-05-20,UST 0002021,NA,164.59,2021-05-20,20-05-2021,31.9,22.200001,38,0,236,6.4000001,,1004,Matched (3)
1399,2021-05-21,USS 0004903,192,2.6400001,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1400,2021-05-21,USS 0004927,192,6.3899999,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1401,2021-05-21,USS 0004949,192,5.8200002,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1402,2021-05-21,USS 0004966,192,2.4200001,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1403,2021-05-21,USS 0005019,288,3.6600001,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1404,2021-05-21,USS 0008953,288,3.2,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1405,2021-05-21,USS 0008983,288,5.2399998,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1406,2021-05-21,USS 0009044,288,4.5900002,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1407,2021-05-21,USS 0009063,288,2.7,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1408,2021-05-21,USS 0009067,288,.88,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1409,2021-05-21,USS 0009070,288,.89999998,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1410,2021-05-21,USS 0009072,288,2.49,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1411,2021-05-21,USS 0009073,288,2.6199999,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1412,2021-05-21,USS 0009074,288,2.6300001,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1413,2021-05-21,USS 0009075,288,3.3099999,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1414,2021-05-21,USS 0009076,288,2.21,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1415,2021-05-21,USS 0015695,288,.95999998,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1416,2021-05-21,USS 0017113,96,1.49,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1417,2021-05-21,USS 0017137,384,0,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1418,2021-05-21,USS 0017138,288,0,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1419,2021-05-21,USS 0020686,96,0,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1420,2021-05-21,USS 0020707,116,5.6399999,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1421,2021-05-21,UST 0000711,624,9.7399998,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1422,2021-05-21,UST 0000712,624,9.7200003,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1423,2021-05-21,UST 0000713,624,9.1300001,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1424,2021-05-21,UST 0002019,624,9.1099997,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1425,2021-05-21,UST 0002020,624,7.3400002,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1426,2021-05-21,UST 0002021,NA,149.8,2021-05-21,21-05-2021,31.9,27.4,37,,209,10.6,,1004.8,Matched (3)
1427,2021-05-22,USS 0004903,186,3.48,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1428,2021-05-22,USS 0004927,192,6.4200001,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1429,2021-05-22,USS 0004949,184,6.46,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1430,2021-05-22,USS 0004966,192,2.55,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1431,2021-05-22,USS 0005019,282,3.5999999,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1432,2021-05-22,USS 0008953,282,3.1099999,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1433,2021-05-22,USS 0008983,279,3.8900001,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1434,2021-05-22,USS 0009044,279,4.0900002,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1435,2021-05-22,USS 0009063,282,3.1900001,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1436,2021-05-22,USS 0009067,285,.87,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1437,2021-05-22,USS 0009070,282,.99000001,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1438,2021-05-22,USS 0009072,285,2.47,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1439,2021-05-22,USS 0009073,279,2.5699999,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1440,2021-05-22,USS 0009074,282,2.52,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1441,2021-05-22,USS 0009075,279,3.51,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1442,2021-05-22,USS 0009076,282,2.1700001,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1443,2021-05-22,USS 0015695,279,1.1,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1444,2021-05-22,USS 0017113,95,2.05,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1445,2021-05-22,USS 0017137,380,0,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1446,2021-05-22,USS 0017138,282,0,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1447,2021-05-22,USS 0020686,93,0,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1448,2021-05-22,UST 0000711,604.5,9.75,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1449,2021-05-22,UST 0000712,604.5,9.6499996,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1450,2021-05-22,UST 0000713,624,9.0500002,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1451,2021-05-22,UST 0002019,598,9.1000004,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1452,2021-05-22,UST 0002020,624,7.46,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1453,2021-05-22,UST 0002021,NA,173.95,2021-05-22,22-05-2021,32.200001,27.799999,37,,224,10.1,,1004.7,Matched (3)
1454,2021-05-23,USS 0004903,192,3.27,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1455,2021-05-23,USS 0004927,192,7.79,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1456,2021-05-23,USS 0004949,192,6.73,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1457,2021-05-23,USS 0004966,192,2.6099999,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1458,2021-05-23,USS 0005019,288,5,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1459,2021-05-23,USS 0008953,288,3.1600001,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1460,2021-05-23,USS 0008983,288,3.5999999,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1461,2021-05-23,USS 0009044,288,4.4000001,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1462,2021-05-23,USS 0009063,288,3.0599999,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1463,2021-05-23,USS 0009067,288,.94999999,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1464,2021-05-23,USS 0009070,288,.75999999,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1465,2021-05-23,USS 0009072,288,2.4300001,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1466,2021-05-23,USS 0009073,288,2.5799999,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1467,2021-05-23,USS 0009074,288,2.5899999,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1468,2021-05-23,USS 0009075,288,3.3900001,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1469,2021-05-23,USS 0009076,288,2.2,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1470,2021-05-23,USS 0015695,288,1.05,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1471,2021-05-23,USS 0017113,96,.13,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1472,2021-05-23,USS 0017137,384,0,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1473,2021-05-23,USS 0017138,288,4.4099998,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1474,2021-05-23,USS 0020686,96,0,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1475,2021-05-23,USS 0020707,196,11.24,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1476,2021-05-23,UST 0000711,624,9.1899996,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1477,2021-05-23,UST 0000712,624,9.8800001,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1478,2021-05-23,UST 0000713,624,9.0100002,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1479,2021-05-23,UST 0002019,624,9.0500002,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1480,2021-05-23,UST 0002020,624,7.4299998,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1481,2021-05-23,UST 0002021,NA,135.73,2021-05-23,23-05-2021,33.200001,28,39,,218,10.4,,1005.6,Matched (3)
1482,2021-05-24,USS 0004903,172,4.5599999,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1483,2021-05-24,USS 0004927,178,7.8299999,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1484,2021-05-24,USS 0004949,174,4.96,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1485,2021-05-24,USS 0004966,172,2.3599999,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1486,2021-05-24,USS 0005019,261,2.8,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1487,2021-05-24,USS 0008953,258,2.79,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1488,2021-05-24,USS 0008983,264,2.6900001,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1489,2021-05-24,USS 0009044,258,3.75,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1490,2021-05-24,USS 0009063,261,4.71,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1491,2021-05-24,USS 0009067,255,1.35,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1492,2021-05-24,USS 0009070,261,1.03,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1493,2021-05-24,USS 0009072,261,1.98,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1494,2021-05-24,USS 0009073,261,2.27,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1495,2021-05-24,USS 0009074,267,2.29,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1496,2021-05-24,USS 0009075,258,2.8900001,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1497,2021-05-24,USS 0009076,261,1.89,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1498,2021-05-24,USS 0015695,261,.93000001,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1499,2021-05-24,USS 0017113,85,1.96,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1500,2021-05-24,USS 0017137,348,0,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1501,2021-05-24,USS 0017138,258,3.6700001,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1502,2021-05-24,USS 0020686,87,0,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1503,2021-05-24,USS 0020707,384,22.82,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1504,2021-05-24,UST 0000711,572,9.29,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1505,2021-05-24,UST 0000712,572,8.6499996,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1506,2021-05-24,UST 0000713,565.5,7.8800001,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1507,2021-05-24,UST 0002019,572,8.0299997,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1508,2021-05-24,UST 0002020,565.5,6.3000002,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1509,2021-05-24,UST 0002021,NA,161.88,2021-05-24,24-05-2021,34.099998,29,41,,260,8.6999998,,1006.5,Matched (3)
1510,2021-05-25,USS 0004903,146,3.27,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1511,2021-05-25,USS 0004927,142,6.6700001,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1512,2021-05-25,USS 0004949,140,5.8699999,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1513,2021-05-25,USS 0004966,144,1.85,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1514,2021-05-25,USS 0005019,195,3.29,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1515,2021-05-25,USS 0008953,216,3.0799999,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1516,2021-05-25,USS 0008983,213,3.47,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1517,2021-05-25,USS 0009044,210,3.76,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1518,2021-05-25,USS 0009063,216,2.49,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1519,2021-05-25,USS 0009067,213,1.21,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1520,2021-05-25,USS 0009070,216,.68000001,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1521,2021-05-25,USS 0009072,216,2.3,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1522,2021-05-25,USS 0009073,207,2.1900001,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1523,2021-05-25,USS 0009074,210,2.1600001,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1524,2021-05-25,USS 0009075,216,2.5899999,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1525,2021-05-25,USS 0009076,213,1.86,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1526,2021-05-25,USS 0015695,210,.94,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1527,2021-05-25,USS 0017113,70,1.25,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1528,2021-05-25,USS 0017137,276,0,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1529,2021-05-25,USS 0017138,213,3.3099999,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1530,2021-05-25,USS 0020686,70,0,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1531,2021-05-25,USS 0020707,384,23,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1532,2021-05-25,UST 0000711,461.5,8.0900002,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1533,2021-05-25,UST 0000712,487.5,7.6999998,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1534,2021-05-25,UST 0000713,468,6.9200001,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1535,2021-05-25,UST 0002019,461.5,7.54,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1536,2021-05-25,UST 0002020,461.5,5.6399999,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1537,2021-05-25,UST 0002021,NA,139.92,2021-05-25,25-05-2021,34.799999,30,42,,256,10.5,,1004,Matched (3)
1538,2021-05-26,USS 0004903,186,4.4899998,2021-05-26,26-05-2021,33.200001,28.6,39,,250,13.7,,1002.3,Matched (3)
1539,2021-05-26,USS 0004927,184,8.3599997,2021-05-26,26-05-2021,33.200001,28.6,39,,250,13.7,,1002.3,Matched (3)
1540,2021-05-26,USS 0004949,186,6.5799999,2021-05-26,26-05-2021,33.200001,28.6,39,,250,13.7,,1002.3,Matched (3)
1541,2021-05-26,USS 0004966,184,2.0599999,2021-05-26,26-05-2021,33.200001,28.6,39,,250,13.7,,1002.3,Matched (3)
1542,2021-05-26,USS 0005019,276,2.7,2021-05-26,26-05-2021,33.200001,28.6,39,,250,13.7,,1002.3,Matched (3)
1543,2021-05-26,USS 0008953,279,4.0799999,2021-05-26,26-05-2021,33.200001,28.6,39,,250,13.7,,1002.3,Matched (3)
1544,2021-05-26,USS 0008983,276,3.73,2021-05-26,26-05-2021,33.200001,28.6,39,,250,13.7,,1002.3,Matched (3)
1545,2021-05-26,USS 0009044,279,5.04,2021-05-26,26-05-2021,33.200001,28.6,39,,250,13.7,,1002.3,Matched (3)
1546,2021-05-26,USS 0009063,273,2.1500001,2021-05-26,26-05-2021,33.200001,28.6,39,,250,13.7,,1002.3,Matched (3)
1547,2021-05-26,USS 0009067,279,1.26,2021-05-26,26-05-2021,33.200001,28.6,39,,250,13.7,,1002.3,Matched (3)
1548,2021-05-26,USS 0009070,279,.93000001,2021-05-26,26-05-2021,33.200001,28.6,39,,250,13.7,,1002.3,Matched (3)
1549,2021-05-26,USS 0009072,279,2.49,2021-05-26,26-05-2021,33.200001,28.6,39,,250,13.7,,1002.3,Matched (3)
1550,2021-05-26,USS 0009073,279,2.5899999,2021-05-26,26-05-2021,33.200001,28.6,39,,250,13.7,,1002.3,Matched (3)
